,Unnamed: 0,iata_code,name,coordinates,iso_region,average_wait,max_wait,min_wait,obs_count
1262,28108,GLB,San Carlos Apache Airport,"-110.666999817, 33.353099823",US-AZ,na,na,na,na
1263,28109,HBK,Holbrook Municipal Airport,"-110.138000488, 34.940700531",US-AZ,na,na,na,na
1264,28114,CWX,Cochise County Airport,"-109.8949966, 32.24539948",US-AZ,na,na,na,na
1265,28116,PAE,Snohomish County (Paine Field) Airport,"-122.2819977, 47.90629959",US-WA,na,na,na,na
1266,28117,PAH,Barkley Regional Airport,"-88.7738037109375, 37.06079864501953",US-KY,na,na,na,0
1267,28118,PAM,Tyndall Air Force Base,"-85.57540130619999, 30.0695991516",US-FL,na,na,na,na
1268,28119,PJB,Payson Airport,"-111.33899688721, 34.256801605225",US-AZ,na,na,na,na
1269,28120,PAO,Palo Alto Airport of Santa Clara County,"-122.114997864, 37.461101532",US-CA,na,na,na,na
1270,28121,KPB,Point Baker Seaplane Base,"-133.623001099, 56.3518981934",US-AK,na,na,na,na
1271,28122,PBF,Grider Field,"-91.9356002808, 34.1730995178",US-AR,na,na,na,na
1272,28123,PBG,Plattsburgh International Airport,"-73.46810150146484, 44.650901794433594",US-NY,na,na,na,0
1273,28125,PBI,Palm Beach International Airport,"-80.09559631347656, 26.68320083618164",US-FL,na,na,na,0
1274,28126,PVL,Pike County-Hatcher Field,"-82.56639862, 37.5617981",US-KY,na,na,na,na
1275,28132,PCD,Prairie Du Chien Municipal Airport,"-91.12370300293, 43.019298553467",US-WI,na,na,na,na
1276,28133,PDK,DeKalb Peachtree Airport,"-84.3020019531, 33.8755989075",US-GA,na,na,na,na
1277,28134,PDT,Eastern Oregon Regional At Pendleton Airport,"-118.841003418, 45.695098877",US-OR,na,na,na,0
1278,28135,PDX,Portland International Airport,"-122.5979996, 45.58869934",US-OR,1.772727273,4,1,22
1279,28139,PEQ,Pecos Municipal Airport,"-103.51100158691, 31.382400512695",US-TX,na,na,na,na
1280,28143,PGA,Page Municipal Airport,"-111.447998, 36.92610168",US-AZ,na,na,na,0
1281,28144,PGD,Charlotte County Airport,"-81.9905014, 26.92020035",US-FL,na,na,na,na
1282,28145,PGR,Kirk Field,"-90.50779724, 36.06290054",US-AR,na,na,na,na
1283,28146,PGV,Pitt Greenville Airport,"-77.38529968, 35.6352005",US-NC,na,na,na,0
1284,28148,PHD,Harry Clever Field,"-81.419700622559, 40.470901489258",US-OH,na,na,na,na
1285,28149,PHF,Newport News Williamsburg International Airport,"-76.49299622, 37.13190079",US-VA,na,na,na,0
1286,28151,ADR,Robert F Swinnie Airport,"-79.5261993408, 33.4516983032",US-SC,na,na,na,na
1287,28152,PHK,Palm Beach County Glades Airport,"-80.69339752, 26.78499985",US-FL,na,na,na,na
1288,28153,PHL,Philadelphia International Airport,"-75.24109649658203, 39.87189865112305",US-PA,3.333333333,5,1,3
1289,28154,PHN,St Clair County International Airport,"-82.52890015, 42.9109993",US-MI,na,na,na,na
1290,28155,PHP,Philip Airport,"-101.59899902344, 44.048599243164",US-SD,na,na,na,na
1291,28156,PHT,Henry County Airport,"-88.38289642330001, 36.338199615499995",US-TN,na,na,na,na
1292,28157,PHX,Phoenix Sky Harbor International Airport,"-112.01200103759766, 33.43429946899414",US-AZ,2.04,3,1,25
1293,28158,PIA,General Wayne A. Downing Peoria International Airport,"-89.6932983398, 40.664199829100006",US-IL,1,1,1,1
1294,28159,PIB,Hattiesburg Laurel Regional Airport,"-89.33709716796875, 31.467100143432617",US-MS,na,na,na,0
1295,28160,PIE,St Petersburg Clearwater International Airport,"-82.68740082, 27.91020012",US-FL,1.6,2,1,5
1296,28161,PIH,Pocatello Regional Airport,"-112.59600067138672, 42.9098014831543",US-ID,na,na,na,0
1297,28163,PIM,Harris County Airport,"-84.8824005127, 32.8406982422",US-GA,na,na,na,na
1298,28164,PIR,Pierre Regional Airport,"-100.2860031, 44.38270187",US-SD,na,na,na,0
1299,28165,PIT,Pittsburgh International Airport,"-80.23290253, 40.49150085",US-PA,2.6875,5,1,16
1300,28168,PKB,Mid Ohio Valley Regional Airport,"-81.43920135498047, 39.34510040283203",US-WV,na,na,na,0
1301,28169,PKD,Park Rapids Municipal Konshok Field,"-95.073095, 46.9006",US-MN,na,na,na,na
1302,28170,PKF,Park Falls Municipal Airport,"-90.42440032959, 45.955001831055",US-WI,na,na,na,na
1303,28173,PLB,Clinton County Airport,"-73.52449798583984, 44.6875",US-NY,na,na,na,na
1304,28175,PLK,M. Graham Clark Downtown Airport,"-93.22889709, 36.62590027",US-MO,na,na,na,na
1305,28176,PLN,Pellston Regional Airport of Emmet County Airport,"-84.79669952, 45.57089996",US-MI,na,na,na,0
1306,28177,PLR,St Clair County Airport,"-86.249099731445, 33.558799743652",US-AL,na,na,na,na
1307,28179,PMB,Pembina Municipal Airport,"-97.2407989502, 48.9425010681",US-ND,na,na,na,na
1308,28180,PMD,Palmdale Regional/USAF Plant 42 Airport,"-118.0849991, 34.62939835",US-CA,na,na,na,0
1309,28181,PMH,Greater Portsmouth Regional Airport,"-82.84729766850002, 38.8404998779",US-OH,na,na,na,na
1310,28182,PPM,Pompano Beach Airpark,"-80.111099243164, 26.247100830078",US-FL,na,na,na,na
1311,28186,PWY,Ralph Wenz Field,"-109.8069992, 42.79550171",US-WY,na,na,na,na
1312,28187,PNC,Ponca City Regional Airport,"-97.09980011, 36.73199844",US-OK,na,na,na,na
1313,28188,PNE,Northeast Philadelphia Airport,"-75.010597, 40.081902",US-PA,na,na,na,na
1314,28190,PNN,Princeton Municipal Airport,"-67.564399719238, 45.200698852539",US-ME,na,na,na,na
1315,28191,PNS,Pensacola Regional Airport,"-87.186599731445, 30.473400115967",US-FL,1.333333333,2,1,3
1316,28193,POB,Pope Field,"-79.014503479004, 35.1708984375",US-NC,na,na,na,na
1317,28194,POC,Brackett Field,"-117.78199768066, 34.091598510742",US-CA,na,na,na,na
1318,28195,POE,Polk Army Air Field,"-93.1917038, 31.0447998",US-LA,na,na,na,na
1319,28196,POF,Poplar Bluff Municipal Airport,"-90.324897766113, 36.773899078369",US-MO,na,na,na,na
1320,28198,POU,Dutchess County Airport,"-73.88420104980469, 41.6265983581543",US-NY,na,na,na,na
1321,28200,POY,Powell Municipal Airport,"-108.79299926758, 44.867198944092",US-WY,na,na,na,na
1322,28201,PPA,Perry Lefors Field,"-100.99600219727, 35.612998962402",US-TX,na,na,na,na
1323,28202,PPF,Tri-City Airport,"-95.5062027, 37.32989883",US-KS,na,na,na,na
1324,28203,LPO,La Porte Municipal Airport,"-86.73449707030001, 41.5724983215",US-IN,na,na,na,na
1325,28205,PQI,Northern Maine Regional Airport at Presque Isle,"-68.0447998, 46.68899918",US-ME,na,na,na,0
1326,28206,PGL,Trent Lott International Airport,"-88.529197692871, 30.462799072266",US-MS,na,na,na,na
1327,28208,KPR,Port Williams Seaplane Base,"-152.582000732, 58.4901008606",US-AK,na,na,na,na
1328,28209,PRB,Paso Robles Municipal Airport,"-120.6269989, 35.67290115",US-CA,na,na,na,na
1329,28210,PRC,Ernest A. Love Field,"-112.4199982, 34.65449905",US-AZ,na,na,na,0
1330,28213,PRO,Perry Municipal Airport,"-94.15989685, 41.82799911",US-IA,na,na,na,na
1331,28215,PRX,Cox Field,"-95.450798034668, 33.636600494385",US-TX,na,na,na,na
1332,28218,PSC,Tri Cities Airport,"-119.11900329589844, 46.26470184326172",US-WA,2,2,2,1
1333,28220,PSK,New River Valley Airport,"-80.678497314453, 37.137298583984",US-VA,na,na,na,na
1334,28221,PSM,Portsmouth International at Pease Airport,"-70.8233032227, 43.0778999329",US-NH,na,na,na,0
1335,28222,PSN,Palestine Municipal Airport,"-95.706298828125, 31.779699325562",US-TX,na,na,na,na
1336,28223,PGO,Stevens Field,"-107.0559998, 37.28630066",US-CO,na,na,na,na
1337,28224,PSP,Palm Springs International Airport,"-116.50700378417969, 33.8297004699707",US-CA,na,na,na,0
1338,28225,PSX,Palacios Municipal Airport,"-96.250999450684, 28.727500915527",US-TX,na,na,na,na
1339,28226,PTB,Dinwiddie County Airport,"-77.507400512695, 37.183799743652",US-VA,na,na,na,na
1340,28229,PTK,Oakland County International Airport,"-83.420097351074, 42.665500640869",US-MI,na,na,na,na
1341,28230,PTN,Harry P Williams Memorial Airport,"-91.338996887207, 29.709499359131",US-LA,na,na,na,na
1342,28232,PTT,Pratt Regional Airport,"-98.74690247, 37.70159912",US-KS,na,na,na,na
1343,28233,PTV,Porterville Municipal Airport,"-119.06300354004, 36.029598236084",US-CA,na,na,na,na
1344,28235,PUB,Pueblo Memorial Airport,"-104.49700164794922, 38.289100646972656",US-CO,na,na,na,0
1345,28236,PUC,Carbon County Regional/Buck Davis Field,"-110.7509995, 39.61389923",US-UT,na,na,na,na
1346,28238,PUW,Pullman Moscow Regional Airport,"-117.110001, 46.7439",US-WA,na,na,na,0
1347,28240,PVC,Provincetown Municipal Airport,"-70.2213973999, 42.0718994141",US-MA,na,na,na,0
1348,28241,PVD,Theodore Francis Green State Airport,"-71.42040252685547, 41.732601165771484",US-RI,2.6,4,2,5
1349,28243,PVF,Placerville Airport,"-120.75299835205, 38.724201202393",US-CA,na,na,na,na
1350,28246,PVU,Provo Municipal Airport,"-111.72299957275, 40.219200134277",US-UT,na,na,na,0
1351,28247,PVW,Hale County Airport,"-101.71700286865, 34.168098449707",US-TX,na,na,na,na
1352,28248,PVZ,Casement Airport,"-81.21920013430001, 41.73360061649999",US-OH,na,na,na,na
1353,28249,PWA,Wiley Post Airport,"-97.64710236, 35.53419876",US-OK,na,na,na,na
1354,28251,PWD,Sher-Wood Airport,"-104.53399658203, 48.790298461914",US-MT,na,na,na,na
1355,28253,PWK,Chicago Executive Airport,"-87.901494, 42.114222",US-IL,na,na,na,na
1356,28254,PWM,Portland International Jetport Airport,"-70.30930328, 43.64619827",US-ME,1,1,1,1
1357,28255,PWT,Bremerton National Airport,"-122.76499938965, 47.490200042725",US-WA,na,na,na,na
1358,28257,KPY,Port Bailey Seaplane Base,"-153.041000366, 57.930099487300005",US-AK,na,na,na,na
1359,28264,KQA,Akutan Seaplane Base,"-165.778895617, 54.1337704415",US-AK,na,na,na,na
1360,28483,RAC,John H Batten Airport,"-87.8152008057, 42.7606010437",US-WI,na,na,na,na
1361,28484,RAL,Riverside Municipal Airport,"-117.4449997, 33.95190048",US-CA,na,na,na,na
1362,28485,RAP,Rapid City Regional Airport,"-103.05699920654297, 44.0452995300293",US-SD,na,na,na,0
1363,28488,RBD,Dallas Executive Airport,"-96.8682022095, 32.6809005737",US-TX,na,na,na,na
1364,28490,RBG,Roseburg Regional Airport,"-123.356002808, 43.238800048799995",US-OR,na,na,na,na
1365,28491,RBL,Red Bluff Municipal Airport,"-122.251998901, 40.1506996155",US-CA,na,na,na,na
1366,28494,RBW,Lowcountry Regional Airport,"-80.6406021118, 32.921001434299995",US-SC,na,na,na,na
1367,28495,RCA,Ellsworth Air Force Base,"-103.1039963, 44.14500046",US-SD,na,na,na,na
1368,28496,RCK,H H Coffield Regional Airport,"-96.9897003174, 30.6315994263",US-TX,na,na,na,na
1369,28499,RCR,Fulton County Airport,"-86.18170166019999, 41.065601348899996",US-IN,na,na,na,na
1370,28500,RCT,Nartron Field,"-85.5167007446, 43.9000015259",US-MI,na,na,na,na
1371,28503,RDD,Redding Municipal Airport,"-122.2929993, 40.50899887",US-CA,1,1,1,1
1372,28504,RDG,Reading Regional Carl A Spaatz Field,"-75.96520233154297, 40.378501892089844",US-PA,na,na,na,0
1373,28506,RDM,Roberts Field,"-121.1500015, 44.2541008",US-OR,na,na,na,0
1374,28507,RDR,Grand Forks Air Force Base,"-97.4011993408, 47.961101532",US-ND,na,na,na,na
1375,28508,RDU,Raleigh Durham International Airport,"-78.7874984741211, 35.877601623535156",US-NC,3.12,6,1,25
1376,28511,REO,Rome State Airport,"-117.885002136, 42.5777015686",US-OR,na,na,na,na
1377,28512,RFD,Chicago Rockford International Airport,"-89.09719848632812, 42.19540023803711",US-IL,1,1,1,2
1378,28516,RHI,Rhinelander Oneida County Airport,"-89.46749877929688, 45.63119888305664",US-WI,na,na,na,0
1379,28518,RHV,Reid-Hillview Airport of Santa Clara County,"-121.819000244, 37.332901001",US-CA,na,na,na,na
1380,28519,RIC,Richmond International Airport,"-77.3197021484375, 37.50519943237305",US-VA,2.666666667,4,1,3
1381,28527,RIW,Riverton Regional Airport,"-108.459999084, 43.064201355",US-WY,na,na,na,0
1382,28531,RKD,Knox County Regional Airport,"-69.09919739, 44.06010056",US-ME,na,na,na,0
1383,28532,RKP,Aransas County Airport,"-97.0446014404, 28.0867996216",US-TX,na,na,na,na
1384,28534,RKS,Rock Springs Sweetwater County Airport,"-109.0650024, 41.59420013",US-WY,na,na,na,0
1385,28535,RKW,Rockwood Municipal Airport,"-84.6896972656, 35.9222984314",US-TN,na,na,na,na
1386,28537,RME,Griffiss International Airport,"-75.40699768, 43.23379898",US-NY,na,na,na,0
1387,28538,RMG,Richard B Russell Airport,"-85.15799713130001, 34.3506011963",US-GA,na,na,na,na
1388,28541,RNC,Warren County Memorial Airport,"-85.84380341, 35.69869995",US-TN,na,na,na,na
1389,28542,RND,Randolph Air Force Base,"-98.27890015, 29.52969933",US-TX,na,na,na,na
1390,28545,RNO,Reno Tahoe International Airport,"-119.76799774169922, 39.49909973144531",US-NV,1.333333333,2,1,3
1391,28547,RNT,Renton Municipal Airport,"-122.216003418, 47.4930992126",US-WA,na,na,na,na
1392,28549,ROA,Roanoke–Blacksburg Regional Airport,"-79.975403, 37.3255",US-VA,na,na,na,0
1393,28550,ROC,Greater Rochester International Airport,"-77.67240142822266, 43.118900299072266",US-NY,2.5,3,2,2
1394,28551,ROG,Rogers Municipal Airport-Carter Field,"-94.10690308, 36.37229919",US-AR,na,na,na,na
1395,28553,ROW,Roswell International Air Center Airport,"-104.53099822998047, 33.30160140991211",US-NM,na,na,na,0
1396,28554,ROX,Roseau Municipal Rudy Billberg Field,"-95.6969986, 48.85599899",US-MN,na,na,na,na
1397,28556,RIE,hln,"-91.77349854, 45.41899872",US-WI,na,na,na,na
1398,28559,RPX,Roundup Airport,"-108.541497, 46.475095",US-MT,na,na,na,na
1399,28560,WBR,Roben Hood Airport,"-85.50409698490002, 43.7225990295",US-MI,na,na,na,na
1400,28562,RQO,El Reno Regional Airport,"-98.00579834, 35.47269821",US-OK,na,na,na,na
1401,28563,RRL,Merrill Municipal Airport,"-89.7128982544, 45.1988983154",US-WI,na,na,na,na
1402,28565,RRT,Warroad International Memorial Airport,"-95.3483963, 48.94139862",US-MN,na,na,na,na
1403,28566,RSL,Russell Municipal Airport,"-98.811798095703, 38.872100830078",US-KS,na,na,na,na
1404,28567,RSN,Ruston Regional Airport,"-92.591697692871, 32.514400482178",US-LA,na,na,na,na
1405,28568,RST,Rochester International Airport,"-92.5, 43.90829849243164",US-MN,na,na,na,0
1406,28570,RSW,Southwest Florida International Airport,"-81.75520324707031, 26.53619956970215",US-FL,1.583333333,3,1,12
1407,28571,RTN,Raton Municipal-Crews Field,"-104.5019989, 36.74150085",US-NM,na,na,na,na
1408,28575,SRW,Mid-Carolina Regional Airport,"-80.520302, 35.645901",US-NC,na,na,na,na
1409,28576,RUT,Rutland - Southern Vermont Regional Airport,"-72.94960022, 43.52939987",US-VT,na,na,na,0
1410,28578,RED,Mifflin County Airport,"-77.6268005371, 40.6773986816",US-PA,na,na,na,na
1411,28580,RVS,Richard Lloyd Jones Jr Airport,"-95.984596252441, 36.039600372314",US-OK,na,na,na,na
1412,28581,RWF,Redwood Falls Municipal Airport,"-95.08229828, 44.54719925",US-MN,na,na,na,na
1413,28582,RWI,Rocky Mount Wilson Regional Airport,"-77.89189910888672, 35.856300354003906",US-NC,na,na,na,na
1414,28583,RWL,Rawlins Municipal Airport/Harvey Field,"-107.1999969, 41.80559921",US-WY,na,na,na,na
1415,28586,RXE,Rexburg Madison County Airport,"-111.805002, 43.8339",US-ID,na,na,na,na
1416,28592,RNZ,Jasper County Airport,"-87.1826019287, 40.9478988647",US-IN,na,na,na,na
1417,28596,RZZ,Halifax County Airport,"-77.7092971802, 36.4394989014",US-NC,na,na,na,na
1418,28598,AHM,Ashland Municipal Sumner Parker Field,"-122.661003113, 42.190299987799996",US-OR,na,na,na,na
1419,28599,BDY,Bandon State Airport,"-124.4079971, 43.08649826",US-OR,na,na,na,na
1420,28605,SUO,Sunriver Airport,"-121.45300293, 43.8763008118",US-OR,na,na,na,na
1421,28611,MDJ,Madras Municipal Airport,"-121.1549988, 44.67020035",US-OR,na,na,na,na
1422,28614,PRZ,Prineville Airport,"-120.90399932861, 44.286998748779",US-OR,na,na,na,na
1423,28631,IDH,Idaho County Airport,"-116.123001, 45.9426",US-ID,na,na,na,na
1424,28639,VSK,Vista Field,"-119.209999084, 46.2186012268",US-WA,na,na,na,na
1425,28641,SAC,Sacramento Executive Airport,"-121.492996216, 38.5125007629",US-CA,na,na,na,na
1426,28642,SAD,Safford Regional Airport,"-109.6350021, 32.85480118",US-AZ,na,na,na,na
1427,28643,SAF,Santa Fe Municipal Airport,"-106.088996887, 35.617099762",US-NM,1,1,1,1
1428,28644,SAN,San Diego International Airport,"-117.190002441, 32.7336006165",US-CA,2.4,6,1,25
1429,28645,SAR,Sparta Community Hunter Field,"-89.6986999512, 38.1488990784",US-IL,na,na,na,na
1430,28646,SAT,San Antonio International Airport,"-98.46980285644531, 29.533700942993164",US-TX,2,4,1,17
1431,28647,SAV,Savannah Hilton Head International Airport,"-81.20210266, 32.12760162",US-GA,3,4,2,2
1432,28648,MQT,Sawyer International Airport,"-87.395401001, 46.353599548300004",US-MI,na,na,na,na
1433,28650,SBA,Santa Barbara Municipal Airport,"-119.8399963, 34.42620087",US-CA,1,1,1,1
1434,28651,SBD,San Bernardino International Airport,"-117.23500061, 34.0954017639",US-CA,na,na,na,na
1435,28652,SBM,Sheboygan County Memorial Airport,"-87.85140228, 43.76959991",US-WI,na,na,na,na
1436,28653,SBN,South Bend Regional Airport,"-86.31729888916016, 41.70869827270508",US-IN,na,na,na,0
1437,28655,SBP,San Luis County Regional Airport,"-120.641998291, 35.236801147499996",US-CA,1,1,1,1
1438,28656,SBS,Steamboat Springs Bob Adams Field,"-106.8659973, 40.5163002",US-CO,na,na,na,na
1439,28658,SBX,Shelby Airport,"-111.871002197, 48.5406990051",US-MT,na,na,na,na
1440,28659,SBY,Salisbury Ocean City Wicomico Regional Airport,"-75.51029968261719, 38.34049987792969",US-MD,na,na,na,0
1441,28660,SCB,Scribner State Airport,"-96.629898071289, 41.610298156738",US-NE,na,na,na,na
1442,28662,SCH,Schenectady County Airport,"-73.928901672363, 42.852500915527",US-NY,na,na,na,na
1443,28663,SCK,Stockton Metropolitan Airport,"-121.2379989624, 37.894199371338",US-CA,na,na,na,0
1444,28667,SDF,Louisville International Standiford Field,"-85.736, 38.1744",US-KY,2,5,1,10
1445,28668,SCF,Scottsdale Airport,"-111.91100311279, 33.622898101807",US-AZ,na,na,na,na
1446,28669,SDM,Brown Field Municipal Airport,"-116.98000335693, 32.572299957275",US-CA,na,na,na,na
1447,28670,SDY,Sidney - Richland Regional Airport,"-104.193001, 47.706902",US-MT,na,na,na,0
1448,28671,SEA,Seattle Tacoma International Airport,"-122.30899810791016, 47.44900131225586",US-WA,3.2,6,1,25
1449,28672,SEE,Gillespie Field,"-116.97200012207, 32.826198577881",US-CA,na,na,na,na
1450,28673,SEF,Sebring Regional Airport,"-81.3423996, 27.45639992",US-FL,na,na,na,na
1451,28674,SEG,Penn Valley Airport,"-76.863899230957, 40.820598602295",US-PA,na,na,na,na
1452,28675,SEM,Craig Field,"-86.987800598145, 32.343898773193",US-AL,na,na,na,na
1453,28676,SEP,Stephenville Clark Regional Airport,"-98.177696228027, 32.215301513672",US-TX,na,na,na,na
1454,28678,SER,Freeman Municipal Airport,"-85.907402038574, 38.923599243164",US-IN,na,na,na,na
1455,28680,SDX,Sedona Airport,"-111.78800201416, 34.848598480225",US-AZ,na,na,na,na
1456,28681,SFB,Orlando Sanford International Airport,"-81.23750305175781, 28.777599334716797",US-FL,2.8,7,1,5
1457,28682,SFF,Felts Field,"-117.32299804688, 47.682800292969",US-WA,na,na,na,na
1458,28683,SFM,Sanford Seacoast Regional Airport,"-70.708000183105, 43.393901824951",US-ME,na,na,na,na
1459,28684,SFO,San Francisco International Airport,"-122.375, 37.61899948120117",US-CA,3.28,7,1,25
1460,28687,SFZ,North Central State Airport,"-71.49140167239999, 41.9207992554",US-RI,na,na,na,na
1461,28689,SGF,Springfield Branson National Airport,"-93.38860321, 37.24570084",US-MO,1,1,1,1
1462,28690,SGH,Springfield-Beckley Municipal Airport,"-83.840202331543, 39.840301513672",US-OH,na,na,na,na
1463,28691,UST,Northeast Florida Regional Airport,"-81.339798, 29.9592",US-FL,na,na,na,na
1464,28692,SGR,Sugar Land Regional Airport,"-95.65650177002, 29.622299194336",US-TX,na,na,na,na
1465,28694,SGT,Stuttgart Municipal Airport / Carl Humphrey Field,"-91.574997, 34.599499",US-AR,na,na,na,na
1466,28695,SGU,St George Municipal Airport,"-113.510306, 37.036389",US-UT,na,na,na,0
1467,28696,SHD,Shenandoah Valley Regional Airport,"-78.8964004517, 38.2638015747",US-VA,na,na,na,0
1468,28698,SHN,Sanderson Field,"-123.14800262451, 47.233600616455",US-WA,na,na,na,na
1469,28699,SHR,Sheridan County Airport,"-106.9800033569336, 44.76919937133789",US-WY,na,na,na,0
1470,28700,SHV,Shreveport Regional Airport,"-93.82559967041016, 32.44660186767578",US-LA,na,na,na,0
1471,28702,SIK,Sikeston Memorial Municipal Airport,"-89.561798095703, 36.898899078369",US-MO,na,na,na,na
1472,28703,SIV,Sullivan County Airport,"-87.448303222656, 39.114700317383",US-IN,na,na,na,na
1473,28705,SJC,Norman Y. Mineta San Jose International Airport,"-121.929001, 37.362598",US-CA,2.391304348,5,1,23
1474,28706,SJN,St Johns Industrial Air Park,"-109.3789978, 34.51860046",US-AZ,na,na,na,na
1475,28707,SJT,San Angelo Regional Mathis Field,"-100.49600219726562, 31.35770034790039",US-TX,na,na,na,0
